obs,Sample_id,SampleDate,ReportDate,P2,Grower,Field,Y,X,attribute,measure
3308,19,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726792,43.955264,Ca_sat,74.2
3309,20,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.955264,Ca_sat,62.4
3310,21,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.955264,Ca_sat,49.7
3311,22,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956161,Ca_sat,74.8
3312,23,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725422,43.956161,Ca_sat,68.6
3313,24,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.956143,Ca_sat,53.7
3314,25,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727963,43.956179,Ca_sat,72.1
3315,26,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727988,43.956986,Ca_sat,73.4
3316,27,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.956986,Ca_sat,72.9
3317,28,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.957039,Ca_sat,73.4
3318,29,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956986,Ca_sat,69.7
3319,42,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.953327,Ca_sat,73.6
3320,43,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.953327,Ca_sat,72.4
3321,44,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.953327,Ca_sat,52.3
3322,9,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727864,43.95252,Ca_sat,64.4
3323,1,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.951641,Ca_sat,65.1
3324,2,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.950709,Ca_sat,60.3
3325,3,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727888,43.950727,Ca_sat,64
3326,4,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.951641,Ca_sat,67.4
3327,5,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726743,43.951624,Ca_sat,70.4
3328,6,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.952502,Ca_sat,75.4
3329,7,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.952502,Ca_sat,55.4
3330,8,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.95252,Ca_sat,68.8
3331,30,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.950691,Ca_sat,72.9
3332,31,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721711,43.950727,Ca_sat,70.8
3333,32,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.950709,Ca_sat,57.8
3334,33,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.951641,Ca_sat,59.7
3335,34,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.951624,Ca_sat,76
3336,35,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72049,43.951624,Ca_sat,76.4
3337,36,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719245,43.951624,Ca_sat,67.9
3338,37,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.952502,Ca_sat,74.9
3339,38,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72039,43.952502,Ca_sat,71.9
3340,39,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721736,43.952502,Ca_sat,71.3
3341,40,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.952502,Ca_sat,72.7
3342,45,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719145,43.950691,Ca_sat,69.4
3343,46,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.951677,Ca_sat,62.2
3344,41,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.953327,Ca_sat,65
3345,1,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715079,44.001031,Mg_sat,30.2
3346,2,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716077,44.001391,Mg_sat,30.6
3347,3,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717587,44.001059,Mg_sat,30.5
3348,4,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717699,44.001909,Mg_sat,30.4
3349,5,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716624,44.002105,Mg_sat,20.1
3350,6,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715059,44.001936,Mg_sat,28.1
3351,7,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713805,44.001922,Mg_sat,29.5
3352,8,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713972,44.00264,Mg_sat,26.5
3353,9,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715039,44.002841,Mg_sat,28.3
3354,10,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716294,44.002855,Mg_sat,31.6
3355,11,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717385,44.003141,Mg_sat,28.9
3356,12,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716274,44.00376,Mg_sat,25.8
3357,13,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715106,44.003974,Mg_sat,28.2
3358,14,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713939,44.003573,Mg_sat,29.8
3359,15,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717323,44.004169,Mg_sat,29.5
3360,16,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713937,44.004847,Mg_sat,31.5
3361,17,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715969,44.00454,Mg_sat,28.9
3362,18,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717436,44.004981,Mg_sat,25.6
3363,19,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717464,44.006085,Mg_sat,26.8
3364,21,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714748,44.005403,Mg_sat,22.9
3365,22,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713944,44.005743,Mg_sat,27.1
3366,23,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714413,44.006418,Mg_sat,27.5
3367,24,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715524,44.00643,Mg_sat,29.2
3368,25,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716721,44.007198,Mg_sat,28.6
3369,26,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715544,44.00727,Mg_sat,28.4
3370,27,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714043,44.007149,Mg_sat,29.7
3371,28,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713809,44.001158,Mg_sat,31
3372,20,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716563,44.005518,Mg_sat,27.9
3373,21,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789544,43.993098,Mg_sat,26.7
3374,22,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789501,43.9926,Mg_sat,28
3375,27,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789415,43.986972,Mg_sat,31
3376,5,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.793132,43.992454,Mg_sat,23.2
3377,6,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.792942,43.993183,Mg_sat,30.3
3378,8,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791453,43.990199,Mg_sat,30.3
3379,9,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791117,43.989561,Mg_sat,23.5
3380,10,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791278,43.988939,Mg_sat,22.8
3381,11,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791485,43.988026,Mg_sat,26.2
3382,12,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791651,43.987113,Mg_sat,28.7
3383,13,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790426,43.986993,Mg_sat,32.5
3384,14,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.79048,43.987656,Mg_sat,33.7
3385,15,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790527,43.98863,Mg_sat,35.4
3386,16,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789865,43.98947,Mg_sat,30.3
3387,17,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.79043,43.9901,Mg_sat,30.3
3388,18,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790678,43.991096,Mg_sat,37.3
3389,19,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790759,43.992419,Mg_sat,27.9
3390,20,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791025,43.993192,Mg_sat,31
3391,23,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.78936,43.990273,Mg_sat,27.2
3392,24,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.788906,43.989509,Mg_sat,24.2
3393,25,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.788962,43.98871,Mg_sat,31.7
3394,26,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789561,43.987705,Mg_sat,28
3395,29,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789559,43.991084,Mg_sat,27.9
3396,1,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.795423,43.992537,Mg_sat,27
3397,2,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794859,43.993213,Mg_sat,31.1
3398,3,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794072,43.992681,Mg_sat,29.6
3399,4,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794252,43.991797,Mg_sat,21.6
3400,28,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.796501,43.99326,Mg_sat,31.7
3401,7,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791593,43.992593,Mg_sat,30.6
3402,41,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.797858,44.041203,Mg_sat,28.8
3403,42,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795701,44.040519,Mg_sat,27.9
3404,46,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794507,44.039956,Mg_sat,28.1
3405,45,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790539,44.039106,Mg_sat,15.7
3406,47,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789406,44.03939,Mg_sat,32
3407,19,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.796546,44.042351,Mg_sat,32.1
3408,1,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794191,44.043868,Mg_sat,33.9
3409,17,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794509,44.043223,Mg_sat,29
3410,18,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79787,44.04228,Mg_sat,28.4
3411,20,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795191,44.042227,Mg_sat,27.1
3412,21,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793774,44.041882,Mg_sat,29.4
3413,22,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793374,44.042354,Mg_sat,26.1
3414,38,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794446,44.040494,Mg_sat,23.9
3415,39,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795601,44.04124,Mg_sat,24.2
3416,34,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.7894,44.040929,Mg_sat,27.8
3417,48,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787318,44.040334,Mg_sat,25.8
3418,2,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79294,44.043647,Mg_sat,34.4
3419,3,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791681,44.043841,Mg_sat,34
3420,4,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790426,44.043828,Mg_sat,33.4
3421,5,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789361,44.043621,Mg_sat,33.2
3422,14,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789307,44.042996,Mg_sat,33
3423,15,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790425,44.043033,Mg_sat,32.2
3424,16,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793154,44.043111,Mg_sat,30.5
3425,23,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791611,44.042262,Mg_sat,25.1
3426,24,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.790729,44.042277,Mg_sat,30.2
3427,25,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.789325,44.042079,Mg_sat,27.4
3428,35,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.79065,44.041175,Mg_sat,25.5
3429,36,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791528,44.041356,Mg_sat,24.7
3430,37,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.793113,44.041018,Mg_sat,26.3
3431,43,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.792411,44.040423,Mg_sat,30.3
3432,44,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.7899,44.040482,Mg_sat,22.2
3433,49,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.791575,44.043216,Mg_sat,24.5
3434,31,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785745,44.041331,Mg_sat,24.4
3435,6,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787815,44.043763,Mg_sat,33.7
3436,7,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786711,44.043849,Mg_sat,35.8
3437,8,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785712,44.043741,Mg_sat,35.6
3438,9,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784476,44.043642,Mg_sat,33
3439,10,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784437,44.043066,Mg_sat,27.9
3440,11,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785492,44.042882,Mg_sat,26.3
3441,12,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.78642,44.043149,Mg_sat,26.5
3442,13,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787748,44.042894,Mg_sat,28.2
3443,26,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787836,44.041928,Mg_sat,30.9
3444,27,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786688,44.041647,Mg_sat,26.2
3445,28,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.785438,44.042245,Mg_sat,24.8
3446,29,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784606,44.042261,Mg_sat,29.3
3447,30,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.784361,44.040973,Mg_sat,28.2
3448,32,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.786437,44.040678,Mg_sat,28.4
3449,33,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.787549,44.04102,Mg_sat,21.6
3450,40,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.796675,44.041007,Mg_sat,24.1
3451,10,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727839,43.953417,Mg_sat,16.2
3452,11,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726718,43.953417,Mg_sat,21.2
3453,12,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725547,43.953435,Mg_sat,24
3454,13,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.953435,Mg_sat,20
3455,14,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724252,43.954331,Mg_sat,21.9
3456,15,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.954385,Mg_sat,24.3
3457,16,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.954385,Mg_sat,22.4
3458,17,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.954385,Mg_sat,24.3
3459,18,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.9553,Mg_sat,23.9
3460,19,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726792,43.955264,Mg_sat,22.5
3461,20,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.955264,Mg_sat,18.9
3462,21,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.955264,Mg_sat,13.9
3463,22,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956161,Mg_sat,23.2
3464,23,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725422,43.956161,Mg_sat,19.3
3465,24,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.956143,Mg_sat,15.5
3466,25,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727963,43.956179,Mg_sat,25
3467,26,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727988,43.956986,Mg_sat,22.3
3468,27,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.956986,Mg_sat,24
3469,28,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.957039,Mg_sat,24.8
3470,29,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.956986,Mg_sat,22
3471,42,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.953327,Mg_sat,21.2
3472,43,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.953327,Mg_sat,22.8
3473,44,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.953327,Mg_sat,19
3474,9,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727864,43.95252,Mg_sat,20.7
3475,1,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725497,43.951641,Mg_sat,22.3
3476,2,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726767,43.950709,Mg_sat,19.2
3477,3,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727888,43.950727,Mg_sat,21
3478,4,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.727913,43.951641,Mg_sat,19.8
3479,5,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726743,43.951624,Mg_sat,20.8
3480,6,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724152,43.952502,Mg_sat,21.2
3481,7,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.725447,43.952502,Mg_sat,16.8
3482,8,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.726693,43.95252,Mg_sat,22.8
3483,30,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.720465,43.950691,Mg_sat,23.6
3484,31,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721711,43.950727,Mg_sat,24.6
3485,32,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.950709,Mg_sat,20.4
3486,33,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.951641,Mg_sat,19.2
3487,34,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721686,43.951624,Mg_sat,22.6
3488,35,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72049,43.951624,Mg_sat,22.5
3489,36,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719245,43.951624,Mg_sat,20.2
3490,37,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719194,43.952502,Mg_sat,21.3
3491,38,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.72039,43.952502,Mg_sat,23.9
3492,39,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.721736,43.952502,Mg_sat,24.1
3493,40,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722956,43.952502,Mg_sat,23.5
3494,45,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.719145,43.950691,Mg_sat,25
3495,46,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.724227,43.951677,Mg_sat,21.7
3496,41,6/20/2019,6/20/2019,0,Burnholdt,Burnholdt,-92.722931,43.953327,Mg_sat,19.3
3497,1,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715079,44.001031,K_sat,1.1
3498,2,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716077,44.001391,K_sat,1.7
3499,3,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717587,44.001059,K_sat,1.9
3500,4,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717699,44.001909,K_sat,2
3501,5,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716624,44.002105,K_sat,2.8
3502,6,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715059,44.001936,K_sat,2.3
3503,7,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713805,44.001922,K_sat,2.3
3504,8,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713972,44.00264,K_sat,1.6
3505,9,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715039,44.002841,K_sat,2
3506,10,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716294,44.002855,K_sat,1.9
3507,11,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717385,44.003141,K_sat,1.7
3508,12,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716274,44.00376,K_sat,2.4
3509,13,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715106,44.003974,K_sat,2.1
3510,14,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713939,44.003573,K_sat,1.6
3511,15,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717323,44.004169,K_sat,2.2
3512,16,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713937,44.004847,K_sat,1.7
3513,17,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715969,44.00454,K_sat,2.5
3514,18,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717436,44.004981,K_sat,3
3515,19,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.717464,44.006085,K_sat,2.3
3516,21,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714748,44.005403,K_sat,3
3517,22,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713944,44.005743,K_sat,1.6
3518,23,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714413,44.006418,K_sat,1.6
3519,24,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715524,44.00643,K_sat,1.3
3520,25,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716721,44.007198,K_sat,1.4
3521,26,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.715544,44.00727,K_sat,1.6
3522,27,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.714043,44.007149,K_sat,1.3
3523,28,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.713809,44.001158,K_sat,1.6
3524,20,10/26/2018,10/30/2018,0,Tom Besch,Paulines,-92.716563,44.005518,K_sat,2.1
3525,21,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789544,43.993098,K_sat,3.8
3526,22,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789501,43.9926,K_sat,3.8
3527,27,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789415,43.986972,K_sat,6.2
3528,5,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.793132,43.992454,K_sat,1.3
3529,6,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.792942,43.993183,K_sat,4.6
3530,8,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791453,43.990199,K_sat,6.1
3531,9,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791117,43.989561,K_sat,3.8
3532,10,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791278,43.988939,K_sat,3.7
3533,11,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791485,43.988026,K_sat,3.7
3534,12,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791651,43.987113,K_sat,2.1
3535,13,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790426,43.986993,K_sat,3.3
3536,14,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.79048,43.987656,K_sat,4
3537,15,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790527,43.98863,K_sat,5.3
3538,16,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789865,43.98947,K_sat,4.3
3539,17,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.79043,43.9901,K_sat,3.5
3540,18,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790678,43.991096,K_sat,5.2
3541,19,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.790759,43.992419,K_sat,2.1
3542,20,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791025,43.993192,K_sat,2.9
3543,23,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.78936,43.990273,K_sat,4.7
3544,24,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.788906,43.989509,K_sat,2.9
3545,25,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.788962,43.98871,K_sat,3.9
3546,26,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789561,43.987705,K_sat,5.3
3547,29,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.789559,43.991084,K_sat,3.5
3548,1,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.795423,43.992537,K_sat,3.9
3549,2,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794859,43.993213,K_sat,3.4
3550,3,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794072,43.992681,K_sat,3.2
3551,4,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.794252,43.991797,K_sat,3.3
3552,28,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.796501,43.99326,K_sat,4.2
3553,7,10/26/2018,10/30/2018,0,Tom Besch,Folie N & SE,-92.791593,43.992593,K_sat,2.1
3554,41,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.797858,44.041203,K_sat,4.5
3555,42,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.795701,44.040519,K_sat,3.1
3556,46,10/26/2018,11/2/2018,0,Tom Besch,Delzer South,-92.794507,44.039956,K_sat,1.9
